date,account_id,service,team,env,cost_usd
29-08-2025,2.22222E+11,EKS,Data,prod,167.71
29-08-2025,1.11111E+11,S3,Web,staging,23.67
29-08-2025,2.22222E+11,S3,Data,prod,66.85
29-08-2025,2.22222E+11,EKS,Data,staging,52.1
30-08-2025,3.33333E+11,EKS,Web,prod,136.83
30-08-2025,3.33333E+11,Lambda,Data,prod,18.57
30-08-2025,1.11111E+11,Lambda,Core,prod,26.3
30-08-2025,2.22222E+11,Lambda,Data,prod,-0.9
30-08-2025,2.22222E+11,RDS,Data,prod,145.83
30-08-2025,3.33333E+11,EC2,Core,staging,203.95
30-08-2025,2.22222E+11,Lambda,Core,staging,4.38
30-08-2025,3.33333E+11,RDS,Data,prod,95.6
30-08-2025,2.22222E+11,RDS,Data,prod,84.85
30-08-2025,3.33333E+11,S3,Core,prod,60.09
31-08-2025,3.33333E+11,EC2,Web,prod,304.26
31-08-2025,2.22222E+11,EC2,Data,prod,361.93
31-08-2025,3.33333E+11,RDS,Core,prod,139.6
31-08-2025,2.22222E+11,Lambda,Web,dev,5.68
31-08-2025,2.22222E+11,EC2,Web,prod,317.83
31-08-2025,1.11111E+11,RDS,Data,prod,106.33
31-08-2025,2.22222E+11,Lambda,Core,staging,-4.89
31-08-2025,1.11111E+11,S3,Data,prod,24.75
01-09-2025,1.11111E+11,Lambda,Data,prod,18.49
01-09-2025,2.22222E+11,S3,Data,prod,66.96
01-09-2025,1.11111E+11,Lambda,Core,prod,21.2
01-09-2025,1.11111E+11,RDS,Web,prod,144.57
01-09-2025,1.11111E+11,Lambda,Web,dev,1.08
01-09-2025,3.33333E+11,Lambda,Core,prod,28.39
01-09-2025,2.22222E+11,EC2,Web,staging,133.77
01-09-2025,2.22222E+11,EKS,Core,prod,96.4
02-09-2025,3.33333E+11,RDS,Web,staging,99.67
02-09-2025,2.22222E+11,Lambda,Data,prod,9.68
02-09-2025,2.22222E+11,RDS,Web,prod,50.94
02-09-2025,3.33333E+11,Lambda,Core,dev,1.34
02-09-2025,3.33333E+11,Lambda,Core,prod,30.38
02-09-2025,1.11111E+11,EKS,Data,dev,46.35
03-09-2025,3.33333E+11,EKS,Web,staging,58.29
03-09-2025,1.11111E+11,Lambda,Core,prod,32.23
03-09-2025,1.11111E+11,S3,Core,staging,36.53
03-09-2025,2.22222E+11,EKS,Data,prod,86.59
03-09-2025,1.11111E+11,S3,Data,prod,64.92
03-09-2025,2.22222E+11,S3,Data,staging,52.31
03-09-2025,1.11111E+11,EKS,Core,prod,167.53
03-09-2025,1.11111E+11,EC2,Core,staging,229.75
03-09-2025,2.22222E+11,EKS,Data,prod,164.57
03-09-2025,2.22222E+11,EKS,Web,dev,43.95
04-09-2025,1.11111E+11,RDS,Core,prod,100.49
04-09-2025,2.22222E+11,Lambda,Core,prod,36.97
04-09-2025,1.11111E+11,EKS,Core,prod,186.56
04-09-2025,1.11111E+11,RDS,Web,prod,118.02
04-09-2025,1.11111E+11,EKS,Data,staging,79.53
04-09-2025,1.11111E+11,EKS,Web,staging,70.41
04-09-2025,1.11111E+11,EC2,Web,staging,174.76
05-09-2025,3.33333E+11,Lambda,Web,prod,25.27
05-09-2025,1.11111E+11,S3,Web,prod,60.79
05-09-2025,2.22222E+11,RDS,Web,staging,90.36
05-09-2025,3.33333E+11,S3,Data,prod,86.7
05-09-2025,1.11111E+11,S3,Core,dev,16.13
05-09-2025,2.22222E+11,EKS,Data,staging,46.75
06-09-2025,2.22222E+11,Lambda,Data,staging,1.13
06-09-2025,1.11111E+11,RDS,Web,prod,74.84
06-09-2025,3.33333E+11,S3,Data,dev,39.01
06-09-2025,1.11111E+11,RDS,Data,staging,52.34
06-09-2025,2.22222E+11,EC2,Web,dev,117.6
06-09-2025,3.33333E+11,EC2,Web,staging,218.53
07-09-2025,3.33333E+11,S3,Data,prod,84.5
07-09-2025,2.22222E+11,RDS,Web,prod,98.33
07-09-2025,1.11111E+11,EKS,Data,prod,112.79
07-09-2025,2.22222E+11,RDS,Data,prod,89.8
07-09-2025,1.11111E+11,RDS,Core,staging,70.68
07-09-2025,1.11111E+11,EKS,Web,prod,153.06
08-09-2025,1.11111E+11,RDS,Core,staging,49.9
08-09-2025,2.22222E+11,EKS,Web,prod,168.65
08-09-2025,2.22222E+11,EKS,Core,staging,93.27
08-09-2025,3.33333E+11,RDS,Web,prod,90.49
08-09-2025,2.22222E+11,Lambda,Web,staging,20.93
08-09-2025,3.33333E+11,RDS,Data,staging,82.01
08-09-2025,1.11111E+11,S3,Web,prod,106.14
08-09-2025,3.33333E+11,S3,Core,prod,77.4
08-09-2025,3.33333E+11,RDS,Data,prod,104.19
09-09-2025,1.11111E+11,S3,Web,staging,45.67
09-09-2025,3.33333E+11,S3,Web,staging,60.65
09-09-2025,2.22222E+11,EKS,Data,dev,46.15
09-09-2025,1.11111E+11,RDS,Core,staging,90.37
09-09-2025,2.22222E+11,RDS,Core,prod,110.41
09-09-2025,2.22222E+11,S3,Data,dev,28.07
10-09-2025,1.11111E+11,EC2,Core,dev,77.24
10-09-2025,3.33333E+11,Lambda,Web,prod,8.41
10-09-2025,1.11111E+11,EKS,Core,prod,129.32
10-09-2025,1.11111E+11,EC2,Data,prod,371.44
10-09-2025,3.33333E+11,RDS,Core,prod,79.58
10-09-2025,2.22222E+11,S3,Web,prod,96.5
10-09-2025,3.33333E+11,Lambda,Data,staging,10.17
10-09-2025,2.22222E+11,EKS,Core,prod,237.81
10-09-2025,1.11111E+11,S3,Data,prod,64.75
10-09-2025,2.22222E+11,EKS,Core,prod,152.48
11-09-2025,3.33333E+11,S3,Data,staging,28.14
11-09-2025,1.11111E+11,EKS,Core,prod,110.3
11-09-2025,1.11111E+11,EC2,Data,dev,106.5
11-09-2025,1.11111E+11,Lambda,Data,dev,7.46
11-09-2025,2.22222E+11,Lambda,Web,prod,33.1
11-09-2025,1.11111E+11,EC2,Data,prod,399.61
11-09-2025,2.22222E+11,EKS,Web,prod,175.89
12-09-2025,3.33333E+11,EKS,Web,prod,190.34
12-09-2025,1.11111E+11,EC2,Web,prod,414.54
12-09-2025,2.22222E+11,S3,Data,dev,33.98
12-09-2025,3.33333E+11,Lambda,Web,staging,4.21
12-09-2025,1.11111E+11,EC2,Data,prod,394.21
12-09-2025,2.22222E+11,RDS,Data,staging,47.04
12-09-2025,1.11111E+11,Lambda,Core,prod,6.34
12-09-2025,2.22222E+11,S3,Web,prod,74.35
12-09-2025,2.22222E+11,EKS,Core,prod,154.92
13-09-2025,2.22222E+11,S3,Data,prod,49.09
13-09-2025,1.11111E+11,S3,Data,dev,4.48
13-09-2025,2.22222E+11,RDS,Data,prod,104.05
13-09-2025,2.22222E+11,Lambda,Data,prod,42.96
13-09-2025,2.22222E+11,S3,Data,staging,37.81
13-09-2025,2.22222E+11,S3,Web,staging,50.1
13-09-2025,3.33333E+11,EKS,Core,prod,103.54
13-09-2025,1.11111E+11,S3,Core,prod,77.21
13-09-2025,2.22222E+11,S3,Web,prod,126.02
13-09-2025,1.11111E+11,EKS,Core,prod,109.91
14-09-2025,2.22222E+11,EKS,Data,prod,157.96
14-09-2025,3.33333E+11,S3,Core,prod,97.55
14-09-2025,1.11111E+11,RDS,Core,staging,64.79
14-09-2025,3.33333E+11,Lambda,Data,prod,32.02
14-09-2025,3.33333E+11,Lambda,Core,prod,32.02
14-09-2025,1.11111E+11,Lambda,Web,prod,27.69
14-09-2025,1.11111E+11,S3,Data,staging,26.03
14-09-2025,2.22222E+11,EC2,Data,staging,234.3
14-09-2025,3.33333E+11,EC2,Data,prod,417.99
14-09-2025,1.11111E+11,RDS,Core,prod,105.09
15-09-2025,3.33333E+11,EKS,Data,prod,112.78
15-09-2025,2.22222E+11,Lambda,Web,prod,44.07
15-09-2025,1.11111E+11,Lambda,Data,prod,12.07
15-09-2025,3.33333E+11,Lambda,Core,prod,24.41
15-09-2025,1.11111E+11,RDS,Data,staging,47.85
15-09-2025,3.33333E+11,EC2,Web,dev,126.74
15-09-2025,2.22222E+11,EC2,Data,prod,438.17
15-09-2025,1.11111E+11,EKS,Core,prod,133.63
15-09-2025,1.11111E+11,S3,Data,staging,44.04
16-09-2025,3.33333E+11,S3,Core,prod,86.42
16-09-2025,2.22222E+11,RDS,Web,prod,83.54
16-09-2025,2.22222E+11,EC2,Data,prod,464.59
16-09-2025,2.22222E+11,EKS,Data,prod,112.08
16-09-2025,3.33333E+11,Lambda,Data,prod,51.17
16-09-2025,2.22222E+11,RDS,Web,prod,125.51
16-09-2025,3.33333E+11,EKS,Core,prod,192.07
16-09-2025,2.22222E+11,EKS,Web,prod,169.73
17-09-2025,2.22222E+11,Lambda,Web,prod,9.97
17-09-2025,1.11111E+11,RDS,Data,prod,119.76
17-09-2025,2.22222E+11,RDS,Core,dev,32.67
17-09-2025,3.33333E+11,RDS,Core,prod,94.97
17-09-2025,2.22222E+11,Lambda,Core,prod,39.32
17-09-2025,1.11111E+11,Lambda,Core,prod,39.17
17-09-2025,2.22222E+11,EC2,Data,staging,139.43
18-09-2025,2.22222E+11,RDS,Data,prod,125.23
18-09-2025,3.33333E+11,EC2,Core,staging,185.67
18-09-2025,2.22222E+11,S3,Core,staging,20.43
18-09-2025,1.11111E+11,EC2,Data,dev,116.34
18-09-2025,2.22222E+11,RDS,Web,staging,80.78
18-09-2025,3.33333E+11,EKS,Web,staging,70.5
18-09-2025,2.22222E+11,S3,Core,prod,54.49
18-09-2025,3.33333E+11,Lambda,Data,dev,11.42
18-09-2025,1.11111E+11,EKS,Web,prod,59.72
18-09-2025,2.22222E+11,EC2,Core,prod,452.9
19-09-2025,2.22222E+11,EKS,Web,dev,46.84
19-09-2025,3.33333E+11,EKS,Data,prod,151.92
19-09-2025,3.33333E+11,RDS,Web,staging,63.05
19-09-2025,3.33333E+11,EKS,Data,prod,137.87
19-09-2025,1.11111E+11,EC2,Core,prod,446.77
19-09-2025,1.11111E+11,S3,Core,prod,83.5
19-09-2025,3.33333E+11,S3,Web,prod,98.81
19-09-2025,3.33333E+11,Lambda,Core,prod,14.72
19-09-2025,2.22222E+11,S3,Data,prod,41.73
20-09-2025,1.11111E+11,S3,Web,staging,16
20-09-2025,2.22222E+11,EKS,Core,staging,102.77
20-09-2025,3.33333E+11,S3,Core,prod,105.73
20-09-2025,2.22222E+11,EC2,Data,prod,387.63
20-09-2025,3.33333E+11,EKS,Data,staging,94.69
20-09-2025,3.33333E+11,Lambda,Web,staging,15.08
21-09-2025,1.11111E+11,EKS,Data,prod,171.09
21-09-2025,3.33333E+11,Lambda,Web,dev,18.18
21-09-2025,2.22222E+11,S3,Web,prod,108.01
21-09-2025,1.11111E+11,EKS,Web,prod,215.67
21-09-2025,1.11111E+11,RDS,Web,prod,173.03
21-09-2025,2.22222E+11,EC2,Data,prod,566.72
21-09-2025,3.33333E+11,RDS,Data,staging,53.01
21-09-2025,1.11111E+11,S3,Data,staging,59.57
22-09-2025,2.22222E+11,EKS,Core,prod,130.5
22-09-2025,3.33333E+11,RDS,Web,staging,83.07
22-09-2025,3.33333E+11,EKS,Core,dev,44.73
22-09-2025,3.33333E+11,EKS,Data,staging,104.38
22-09-2025,3.33333E+11,RDS,Data,staging,64.87
22-09-2025,1.11111E+11,Lambda,Core,prod,29.34
22-09-2025,3.33333E+11,EC2,Web,prod,375.08
22-09-2025,1.11111E+11,S3,Core,prod,53.01
22-09-2025,1.11111E+11,EKS,Data,prod,158.67
23-09-2025,3.33333E+11,EC2,Core,prod,396.93
23-09-2025,2.22222E+11,RDS,Web,prod,112.91
23-09-2025,3.33333E+11,EC2,Core,prod,360.47
23-09-2025,1.11111E+11,Lambda,Core,prod,15.13
23-09-2025,1.11111E+11,EKS,Data,dev,43.36
23-09-2025,2.22222E+11,EC2,Web,prod,284.7
23-09-2025,1.11111E+11,Lambda,Web,staging,17.1
24-09-2025,2.22222E+11,EKS,Core,dev,57.45
24-09-2025,3.33333E+11,Lambda,Core,staging,17.11
24-09-2025,1.11111E+11,Lambda,Core,prod,14.47
24-09-2025,1.11111E+11,S3,Data,prod,66.75
24-09-2025,2.22222E+11,EKS,Web,prod,194.85
24-09-2025,1.11111E+11,S3,Web,prod,45.91
25-09-2025,1.11111E+11,S3,Data,dev,41.12
25-09-2025,1.11111E+11,S3,Data,prod,84.78
25-09-2025,3.33333E+11,S3,Core,prod,93.41
25-09-2025,3.33333E+11,EKS,Data,prod,127.2
25-09-2025,1.11111E+11,S3,Web,prod,87.86
25-09-2025,1.11111E+11,S3,Data,prod,92.25
25-09-2025,2.22222E+11,EKS,Web,staging,80.33
26-09-2025,1.11111E+11,EKS,Core,staging,55.28
26-09-2025,3.33333E+11,Lambda,Core,prod,27.01
26-09-2025,2.22222E+11,EKS,Core,prod,119.73
26-09-2025,2.22222E+11,EC2,Web,dev,108.67
26-09-2025,1.11111E+11,Lambda,Core,dev,11.33
26-09-2025,3.33333E+11,Lambda,Data,prod,17.11
26-09-2025,3.33333E+11,Lambda,Data,staging,19.38
26-09-2025,2.22222E+11,RDS,Core,staging,62.12
27-09-2025,3.33333E+11,S3,Web,prod,60.79
27-09-2025,3.33333E+11,S3,Web,prod,80.21
27-09-2025,3.33333E+11,EKS,Web,prod,177.12
27-09-2025,3.33333E+11,EKS,Core,dev,30.01
27-09-2025,1.11111E+11,EC2,Web,prod,399.88
27-09-2025,3.33333E+11,S3,Web,dev,26.23
27-09-2025,2.22222E+11,S3,Core,prod,79.01
27-09-2025,2.22222E+11,Lambda,Data,staging,11.23
27-09-2025,1.11111E+11,EC2,Core,dev,121.13
27-09-2025,3.33333E+11,Lambda,Data,prod,18.64
28-09-2025,3.33333E+11,EKS,Web,prod,91.11
28-09-2025,1.11111E+11,RDS,Data,prod,88.46
28-09-2025,2.22222E+11,EC2,Core,staging,225.13
28-09-2025,1.11111E+11,EKS,Data,prod,158.57
28-09-2025,1.11111E+11,EKS,Data,dev,57.51
28-09-2025,3.33333E+11,Lambda,Web,staging,28.32
28-09-2025,3.33333E+11,Lambda,Web,prod,23.93
28-09-2025,2.22222E+11,RDS,Web,staging,58.51
29-09-2025,3.33333E+11,S3,Web,prod,78.58
29-09-2025,3.33333E+11,S3,Core,prod,48.2
29-09-2025,3.33333E+11,S3,Data,prod,74.5
29-09-2025,1.11111E+11,EKS,Data,prod,130.45
29-09-2025,1.11111E+11,EKS,Core,prod,96.21
29-09-2025,2.22222E+11,EC2,Data,staging,206.37
29-09-2025,2.22222E+11,Lambda,Web,prod,13.82
29-09-2025,2.22222E+11,RDS,Web,prod,110.95
29-09-2025,2.22222E+11,EKS,Web,dev,26.67
29-09-2025,2.22222E+11,EKS,Core,prod,180.86
30-09-2025,2.22222E+11,EKS,Core,dev,55.26
30-09-2025,3.33333E+11,Lambda,Core,staging,16.97
30-09-2025,2.22222E+11,EKS,Core,staging,62.84
30-09-2025,3.33333E+11,RDS,Core,prod,62.16
30-09-2025,2.22222E+11,EC2,Core,prod,405.47
30-09-2025,2.22222E+11,EC2,Web,prod,377.66
30-09-2025,2.22222E+11,RDS,Data,prod,68.64
01-10-2025,1.11111E+11,S3,Core,staging,42.81
01-10-2025,2.22222E+11,EC2,Data,dev,112.14
01-10-2025,1.11111E+11,S3,Web,prod,48.67
01-10-2025,1.11111E+11,Lambda,Data,prod,9.68
01-10-2025,1.11111E+11,EKS,Data,prod,230.29
01-10-2025,3.33333E+11,EKS,Data,staging,78.96
01-10-2025,2.22222E+11,Lambda,Core,staging,13.07
01-10-2025,3.33333E+11,EKS,Data,staging,74.22
01-10-2025,1.11111E+11,RDS,Core,staging,48.34
02-10-2025,2.22222E+11,EKS,Core,dev,57.44
02-10-2025,2.22222E+11,Lambda,Core,dev,-3.11
02-10-2025,2.22222E+11,RDS,Web,prod,87.15
02-10-2025,1.11111E+11,EC2,Web,prod,380.24
02-10-2025,3.33333E+11,RDS,Web,prod,79.45
02-10-2025,3.33333E+11,Lambda,Core,prod,20.79
02-10-2025,3.33333E+11,Lambda,Web,staging,21.45
02-10-2025,3.33333E+11,Lambda,Core,staging,22.25
02-10-2025,3.33333E+11,EC2,Core,staging,175.96
02-10-2025,3.33333E+11,S3,Core,prod,65.31
03-10-2025,1.11111E+11,Lambda,Data,prod,38.2
03-10-2025,3.33333E+11,Lambda,Data,prod,26.45
03-10-2025,1.11111E+11,EKS,Core,prod,136.47
03-10-2025,1.11111E+11,EKS,Core,staging,102.21
03-10-2025,2.22222E+11,EKS,Data,prod,175.55
03-10-2025,1.11111E+11,Lambda,Core,prod,42.69
03-10-2025,1.11111E+11,RDS,Core,prod,71.78
04-10-2025,3.33333E+11,S3,Core,prod,65.74
04-10-2025,2.22222E+11,S3,Core,staging,30.58
04-10-2025,2.22222E+11,EKS,Core,prod,130.5
04-10-2025,2.22222E+11,RDS,Data,prod,105.16
04-10-2025,1.11111E+11,EC2,Core,prod,414.75
04-10-2025,3.33333E+11,Lambda,Core,prod,50.86
04-10-2025,3.33333E+11,EKS,Core,prod,139.63
04-10-2025,2.22222E+11,EKS,Web,prod,86.39
04-10-2025,2.22222E+11,EC2,Data,prod,382.72
05-10-2025,2.22222E+11,Lambda,Web,staging,4.15
05-10-2025,1.11111E+11,Lambda,Web,staging,4.38
05-10-2025,2.22222E+11,Lambda,Data,prod,29.4
05-10-2025,3.33333E+11,Lambda,Core,staging,19.56
05-10-2025,1.11111E+11,RDS,Web,dev,27.11
05-10-2025,1.11111E+11,Lambda,Data,dev,6.72
06-10-2025,2.22222E+11,EC2,Core,staging,227.45
06-10-2025,3.33333E+11,RDS,Web,dev,28.26
06-10-2025,1.11111E+11,EC2,Data,prod,347.15
06-10-2025,2.22222E+11,EKS,Data,staging,82.21
06-10-2025,1.11111E+11,Lambda,Web,prod,30.93
06-10-2025,1.11111E+11,Lambda,Web,prod,39.17
06-10-2025,1.11111E+11,EKS,Web,prod,147
06-10-2025,1.11111E+11,Lambda,Data,dev,8.24
06-10-2025,1.11111E+11,Lambda,Web,dev,2.39
06-10-2025,2.22222E+11,RDS,Web,prod,180.66
07-10-2025,2.22222E+11,S3,Web,dev,24.03
07-10-2025,2.22222E+11,S3,Data,dev,21.41
07-10-2025,2.22222E+11,EC2,Web,prod,428.6
07-10-2025,1.11111E+11,Lambda,Data,prod,26.82
07-10-2025,1.11111E+11,S3,Data,prod,90.46
07-10-2025,3.33333E+11,EKS,Data,prod,147.24
07-10-2025,3.33333E+11,EC2,Web,prod,473.22
07-10-2025,3.33333E+11,EKS,Web,prod,164.54
07-10-2025,2.22222E+11,Lambda,Data,prod,35.37
08-10-2025,1.11111E+11,EKS,Data,dev,28.42
08-10-2025,2.22222E+11,EC2,Core,staging,188.72
08-10-2025,2.22222E+11,RDS,Core,prod,88.43
08-10-2025,3.33333E+11,RDS,Web,prod,123.21
08-10-2025,2.22222E+11,RDS,Core,prod,84.04
08-10-2025,3.33333E+11,Lambda,Core,prod,18.3
09-10-2025,1.11111E+11,RDS,Web,prod,111.78
09-10-2025,1.11111E+11,Lambda,Core,staging,8.18
09-10-2025,3.33333E+11,Lambda,Web,prod,20.67
09-10-2025,3.33333E+11,S3,Web,prod,73.4
09-10-2025,2.22222E+11,Lambda,Core,dev,5.33
09-10-2025,3.33333E+11,RDS,Core,staging,69.01
09-10-2025,1.11111E+11,Lambda,Web,prod,31.81
09-10-2025,3.33333E+11,EKS,Core,dev,27.62
09-10-2025,3.33333E+11,EC2,Data,prod,319.17
10-10-2025,2.22222E+11,EC2,Web,prod,372.33
10-10-2025,2.22222E+11,RDS,Web,staging,66.09
10-10-2025,3.33333E+11,S3,Core,prod,76.79
10-10-2025,2.22222E+11,Lambda,Data,prod,29.41
10-10-2025,2.22222E+11,S3,Data,prod,100.49
10-10-2025,3.33333E+11,EC2,Web,prod,475.66
10-10-2025,3.33333E+11,EKS,Core,dev,47.84
10-10-2025,1.11111E+11,S3,Data,prod,64.11
10-10-2025,3.33333E+11,EC2,Core,prod,319.13
11-10-2025,3.33333E+11,RDS,Data,prod,153.91
11-10-2025,2.22222E+11,S3,Data,staging,13.74
11-10-2025,2.22222E+11,Lambda,Core,dev,9.36
11-10-2025,3.33333E+11,Lambda,Data,staging,9.94
11-10-2025,3.33333E+11,EKS,Web,prod,148.91
11-10-2025,1.11111E+11,EC2,Data,prod,434.28
12-10-2025,1.11111E+11,EC2,Data,prod,341.56
12-10-2025,3.33333E+11,EKS,Core,prod,234.23
12-10-2025,1.11111E+11,Lambda,Core,prod,32.3
12-10-2025,2.22222E+11,EKS,Core,prod,171.6
12-10-2025,2.22222E+11,S3,Web,staging,40.57
12-10-2025,3.33333E+11,EC2,Data,prod,397.29
13-10-2025,3.33333E+11,Lambda,Core,prod,30.96
13-10-2025,3.33333E+11,EC2,Data,prod,197.05
13-10-2025,3.33333E+11,S3,Core,prod,96.41
13-10-2025,3.33333E+11,EC2,Web,staging,200.06
13-10-2025,1.11111E+11,Lambda,Core,prod,31.62
13-10-2025,2.22222E+11,RDS,Data,prod,154.24
13-10-2025,3.33333E+11,EKS,Core,prod,94.57
13-10-2025,1.11111E+11,EC2,Core,prod,357.46
13-10-2025,2.22222E+11,Lambda,Web,staging,17.14
14-10-2025,3.33333E+11,Lambda,Core,prod,36.79
14-10-2025,2.22222E+11,Lambda,Data,prod,25.79
14-10-2025,1.11111E+11,Lambda,Web,staging,27.04
14-10-2025,1.11111E+11,EC2,Core,prod,273.93
14-10-2025,3.33333E+11,EC2,Data,prod,443.28
14-10-2025,1.11111E+11,S3,Core,prod,82.46
14-10-2025,3.33333E+11,EKS,Web,staging,97.09
14-10-2025,2.22222E+11,Lambda,Web,prod,24.05
15-10-2025,3.33333E+11,RDS,Web,prod,170.54
15-10-2025,2.22222E+11,S3,Core,prod,95.21
15-10-2025,1.11111E+11,EKS,Core,dev,48.81
15-10-2025,3.33333E+11,S3,Web,prod,79.2
15-10-2025,3.33333E+11,S3,Core,prod,69.22
15-10-2025,2.22222E+11,EKS,Core,prod,100.94
15-10-2025,1.11111E+11,RDS,Core,prod,138.86
15-10-2025,1.11111E+11,Lambda,Core,prod,15.45
15-10-2025,2.22222E+11,S3,Web,prod,82.25
15-10-2025,2.22222E+11,EC2,Core,prod,203.24
16-10-2025,1.11111E+11,S3,Data,staging,72.04
16-10-2025,2.22222E+11,Lambda,Core,prod,13.6
16-10-2025,1.11111E+11,S3,Data,dev,31.17
16-10-2025,1.11111E+11,S3,Data,staging,61.5
16-10-2025,1.11111E+11,RDS,Core,prod,110.1
16-10-2025,1.11111E+11,RDS,Data,staging,41.26
16-10-2025,3.33333E+11,Lambda,Data,dev,-10.3
16-10-2025,1.11111E+11,EC2,Core,dev,88.44
17-10-2025,1.11111E+11,S3,Web,prod,76.67
17-10-2025,2.22222E+11,RDS,Web,prod,17.34
17-10-2025,3.33333E+11,S3,Core,staging,30.44
17-10-2025,3.33333E+11,S3,Web,prod,105.48
17-10-2025,1.11111E+11,RDS,Core,prod,146.28
17-10-2025,2.22222E+11,S3,Web,dev,17.06
17-10-2025,2.22222E+11,S3,Web,prod,72.7
18-10-2025,3.33333E+11,Lambda,Core,prod,24.81
18-10-2025,2.22222E+11,Lambda,Data,prod,23.49
18-10-2025,2.22222E+11,S3,Data,staging,40.68
18-10-2025,3.33333E+11,EKS,Web,dev,46.08
18-10-2025,2.22222E+11,RDS,Web,prod,94.54
18-10-2025,3.33333E+11,EC2,Core,prod,335.18
18-10-2025,1.11111E+11,EKS,Core,prod,82.22
18-10-2025,2.22222E+11,EKS,Data,prod,167.12
18-10-2025,2.22222E+11,RDS,Web,prod,202.71
19-10-2025,2.22222E+11,EKS,Web,prod,208.54
19-10-2025,3.33333E+11,EC2,Data,prod,484.88
19-10-2025,2.22222E+11,EKS,Data,prod,44
19-10-2025,2.22222E+11,RDS,Data,prod,137.96
19-10-2025,2.22222E+11,EC2,Core,prod,407.1
19-10-2025,2.22222E+11,EC2,Data,dev,127.27
20-10-2025,3.33333E+11,Lambda,Web,prod,6.84
20-10-2025,2.22222E+11,S3,Core,prod,113.09
20-10-2025,2.22222E+11,EC2,Web,prod,337.64
20-10-2025,1.11111E+11,RDS,Data,prod,94.85
20-10-2025,3.33333E+11,RDS,Core,staging,28.75
20-10-2025,1.11111E+11,Lambda,Data,prod,18.31
20-10-2025,2.22222E+11,RDS,Data,staging,78.95
20-10-2025,2.22222E+11,EKS,Web,staging,74.36
21-10-2025,2.22222E+11,Lambda,Core,staging,14.78
21-10-2025,1.11111E+11,S3,Web,staging,46.41
21-10-2025,2.22222E+11,S3,Web,prod,101.65
21-10-2025,3.33333E+11,EKS,Web,staging,86.94
21-10-2025,2.22222E+11,EC2,Data,staging,137.77
21-10-2025,2.22222E+11,EKS,Core,prod,183.62
22-10-2025,1.11111E+11,RDS,Core,prod,129.88
22-10-2025,1.11111E+11,RDS,Web,prod,100.21
22-10-2025,3.33333E+11,RDS,Data,prod,128.31
22-10-2025,2.22222E+11,EKS,Web,prod,187.31
22-10-2025,2.22222E+11,Lambda,Core,prod,32.26
22-10-2025,1.11111E+11,S3,Core,dev,26.35
22-10-2025,2.22222E+11,Lambda,Web,staging,15.18
22-10-2025,3.33333E+11,Lambda,Data,dev,-7.25
22-10-2025,1.11111E+11,EKS,Core,prod,145.11
22-10-2025,1.11111E+11,EKS,Core,prod,168.92
23-10-2025,3.33333E+11,RDS,Core,prod,101.89
23-10-2025,3.33333E+11,Lambda,Core,prod,25.64
23-10-2025,3.33333E+11,Lambda,Data,prod,21.11
23-10-2025,1.11111E+11,EC2,Data,prod,496.58
23-10-2025,1.11111E+11,RDS,Web,prod,108.32
23-10-2025,2.22222E+11,EC2,Data,prod,340.33
23-10-2025,1.11111E+11,RDS,Data,prod,144.02
23-10-2025,1.11111E+11,S3,Web,prod,73.69
23-10-2025,3.33333E+11,EC2,Data,dev,111.49
24-10-2025,1.11111E+11,S3,Data,prod,78.26
24-10-2025,3.33333E+11,EKS,Core,prod,170.29
24-10-2025,2.22222E+11,Lambda,Core,prod,0.51
24-10-2025,3.33333E+11,EKS,Data,prod,186.66
24-10-2025,1.11111E+11,EKS,Core,staging,73.67
24-10-2025,3.33333E+11,S3,Web,prod,110.83
24-10-2025,3.33333E+11,EKS,Data,prod,163.56
25-10-2025,3.33333E+11,EC2,Data,prod,316.41
25-10-2025,2.22222E+11,RDS,Web,staging,85.55
25-10-2025,2.22222E+11,EKS,Web,staging,93.87
25-10-2025,1.11111E+11,EKS,Core,prod,201.17
25-10-2025,3.33333E+11,EKS,Data,prod,118.91
25-10-2025,3.33333E+11,S3,Web,prod,62.84
26-10-2025,3.33333E+11,EC2,Core,dev,96.4
26-10-2025,1.11111E+11,RDS,Web,prod,115.02
26-10-2025,3.33333E+11,EC2,Web,staging,188.61
26-10-2025,1.11111E+11,EKS,Data,dev,24.35
26-10-2025,3.33333E+11,EC2,Data,prod,375.97
26-10-2025,1.11111E+11,Lambda,Data,prod,31.33
26-10-2025,1.11111E+11,RDS,Core,prod,97
26-10-2025,2.22222E+11,EC2,Core,prod,371.62
26-10-2025,3.33333E+11,EKS,Data,prod,97.33
27-10-2025,1.11111E+11,EKS,Core,prod,233.88
27-10-2025,1.11111E+11,S3,Data,staging,-2.14
27-10-2025,2.22222E+11,EKS,Data,prod,178.55
27-10-2025,3.33333E+11,S3,Web,dev,23.8
27-10-2025,1.11111E+11,EKS,Data,staging,88.77
27-10-2025,1.11111E+11,EC2,Web,prod,349.74
27-10-2025,2.22222E+11,EC2,Web,staging,195.1
27-10-2025,1.11111E+11,EC2,Web,staging,197.36
27-10-2025,3.33333E+11,RDS,Core,prod,95.51
28-10-2025,1.11111E+11,EC2,Web,prod,493.78
28-10-2025,2.22222E+11,EC2,Web,staging,172.42
28-10-2025,3.33333E+11,EC2,Data,staging,188.92
